player_id,cluster,mean_status_WIN,mean_status_LOSE,mean_status_timeout,mean_completing_ratio,mean_kills,mean_kills_by_fire,mean_kills_by_stomp,mean_kills_by_shell,mean_lives,mean_coins,mean_all_enemies,mean_all_coins,mean_trajectory_length,total_runs,runner_ratio,killer_ratio,collector_ratio
067d54d0-b2cc-4d65-9348-f1dae3fc9398,1,0.0,1.0,0.0,0.5944840013980865,2.0,0.0,1.3333333333333333,0.0,0.0,3.6666666666666665,5.333333333333333,11.333333333333334,1272.6666666666667,3,0.0,0.0,0.0
0af703b3-a499-45df-93df-53052633ff12,1,0.5,0.5,0.0,0.8306011855602264,7.5,0.0,4.0,1.0,0.0,6.5,11.0,7.5,2367.5,2,0.0,0.0,0.0
0c742b9d-e162-44c4-b3c9-13447fd0d608,1,1.0,0.0,0.0,1.0,3.857142857142857,0.0,2.5714285714285716,0.0,2.5714285714285716,4.428571428571429,15.714285714285714,16.0,1164.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
0f50778b-e4b6-4e32-b4f7-1e8d42bc103d,1,0.6,0.4,0.0,0.9326817154884338,11.6,0.0,8.4,2.0,0.6,7.6,18.4,13.4,1992.2,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
1ad4daba-e8aa-483d-b19c-35350298d740,1,0.8571428571428571,0.14285714285714285,0.0,0.9878095984458923,9.714285714285714,0.0,5.714285714285714,1.4285714285714286,1.2857142857142858,5.857142857142857,16.714285714285715,16.0,1836.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
1f832b78-6dd1-4b19-b30b-51960d91b031,1,0.7142857142857143,0.2857142857142857,0.0,0.9146131021635873,8.0,0.0,4.142857142857143,1.5714285714285714,2.4285714285714284,10.285714285714286,16.714285714285715,20.142857142857142,1520.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
2482c1ca-0da2-4288-a8a6-c5e41050e310,1,0.8571428571428571,0.14285714285714285,0.0,0.9923890829086304,7.857142857142857,0.0,4.714285714285714,1.8571428571428572,1.5714285714285714,4.714285714285714,19.142857142857142,19.142857142857142,1208.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
28421ba1-9bc5-43b1-a287-2a5bd3554433,1,0.8333333333333334,0.16666666666666666,0.0,0.9463383257389069,10.166666666666666,0.0,4.333333333333333,0.6666666666666666,0.5,4.833333333333333,17.5,14.166666666666666,2447.8333333333335,6,0.0,0.5,0.5
2900ca9a-fb65-48a1-99e8-fa26abc80c0b,1,0.0,1.0,0.0,0.328279584646225,20.0,0.0,15.0,2.0,0.0,4.0,9.0,5.0,1370.0,1,0.0,0.0,0.0
2f8867e8-63a9-49b2-b90f-3796db45201d,1,0.5,0.5,0.0,0.9703277349472046,8.0,0.0,4.0,2.0,1.0,8.0,9.0,14.0,2672.5,2,0.0,0.0,0.0
33253213-2bfe-40e3-8131-2e175da84c1c,1,1.0,0.0,0.0,1.0,6.5,0.0,5.5,0.5,0.0,10.5,9.5,15.5,2616.0,2,0.0,0.0,0.0
39ff859b-7673-4af8-b0fc-7d04b78d0636,1,0.5,0.5,0.0,0.9467032551765442,5.5,0.0,3.0,1.0,1.0,9.5,8.5,13.5,2147.0,2,0.0,0.0,0.0
3b8d2496-d662-46f2-9849-c09fd9fa1646,1,0.5,0.5,0.0,0.712559349834919,5.5,0.0,1.5,0.0,0.5,5.75,8.25,13.5,1290.5,4,1.0,0.0,0.0
44879868-740b-45b1-9c0c-a7389bf02cba,1,0.0,1.0,0.0,0.7883291840553284,20.0,0.0,18.0,1.0,0.0,4.0,14.0,4.0,1773.0,1,0.0,0.0,0.0
4b7b206e-74bc-4d4b-81ec-a2bebb32aaeb,1,0.7,0.3,0.0,0.9075852870941162,8.2,0.0,4.7,1.9,1.0,4.8,14.1,13.6,1804.2,10,0.4,0.4,0.2
73793320-1d3e-42d8-afa1-e7260980cd3c,1,0.6,0.4,0.0,0.9481253623962402,5.2,0.0,4.0,1.2,0.8,6.0,14.2,18.0,1805.4,5,0.0,0.5,0.5
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1,1,0.5,0.5,0.0,0.881560613711675,7.666666666666667,0.0,5.333333333333333,0.5,0.6666666666666666,7.0,16.0,12.333333333333334,1864.8333333333333,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
a42ef195-3c84-4af5-bd52-9438c0d2b186,1,0.0,1.0,0.0,0.7840752601623535,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,1591.0,1,0.0,0.0,0.0
a680318c-8079-4ec8-9ea6-80ae2addc343,1,0.8,0.2,0.0,0.8575915217399597,8.6,0.0,5.6,2.2,1.4,8.0,21.6,16.2,1830.6,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8,1,0.5,0.5,0.0,0.7389336824417114,4.5,0.0,2.5,1.0,2.0,8.5,6.0,13.5,1528.5,2,0.0,0.0,0.0
c748f87a-7274-4058-bfaa-e667a5a2fe46,1,1.0,0.0,0.0,1.0,10.0,0.0,7.0,2.0,0.0,10.0,15.0,13.0,2818.0,1,0.0,0.0,0.0
c90996eb-23a6-4e52-a513-6064c2a1cc08,1,1.0,0.0,0.0,1.0,10.0,0.0,4.333333333333333,1.3333333333333333,2.0,11.0,12.333333333333334,17.333333333333332,2253.3333333333335,3,0.0,0.0,0.0
ce5962ee-255c-43eb-a572-52a202225300,1,1.0,0.0,0.0,1.0,18.0,0.0,14.0,1.0,0.0,4.0,22.0,12.0,2274.0,1,0.0,0.0,0.0
cf9eaa65-e5fe-45ce-ab87-c2a4fccfff0b,1,0.0,1.0,0.0,0.5742800831794739,8.0,0.0,4.0,0.0,0.0,0.0,10.0,9.0,2227.0,1,0.0,0.0,0.0
df68c988-120e-42a0-a498-7d7a567e9bc3,1,0.7142857142857143,0.2857142857142857,0.0,0.9807813508169991,13.571428571428571,0.0,7.857142857142857,3.857142857142857,0.8571428571428571,13.285714285714286,18.857142857142858,16.0,2107.714285714286,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
e552776d-f5fc-45a8-83ac-cf12fbe2a5c1,1,0.6666666666666666,0.3333333333333333,0.0,0.9639233748118082,5.833333333333333,0.0,4.333333333333333,0.6666666666666666,1.0,6.833333333333333,19.666666666666668,16.5,1555.6666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
edceed34-0e98-45b2-9ec8-e0139398b646,1,0.5714285714285714,0.42857142857142855,0.0,0.8926841531481061,9.857142857142858,0.0,7.428571428571429,0.42857142857142855,0.5714285714285714,4.428571428571429,15.714285714285714,15.285714285714286,1515.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6,1,1.0,0.0,0.0,1.0,5.285714285714286,0.0,2.2857142857142856,0.2857142857142857,2.142857142857143,8.0,15.714285714285714,19.0,1278.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
f70206b2-9f39-46ed-a0a8-5ef111e5efae,1,0.3333333333333333,0.6666666666666666,0.0,0.8620144327481588,3.0,0.0,2.0,0.6666666666666666,0.6666666666666666,5.666666666666667,9.333333333333334,17.0,1632.0,3,0.0,0.0,0.0
0c490eda-0204-4232-aca2-4918ee2e8bf8,2,0.8,0.2,0.0,0.9703534007072449,6.8,0.0,5.0,0.8,1.4,9.6,21.4,14.2,1788.6,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
3e9a9746-8dd9-4860-9079-dee242ceb868,2,0.5714285714285714,0.42857142857142855,0.0,0.9326969725745065,8.142857142857142,0.0,5.285714285714286,1.5714285714285714,1.5714285714285714,6.857142857142857,16.428571428571427,16.428571428571427,1561.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
4824aeeb-a1dd-479c-bf9d-8eeaa849d866,2,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,15.0,7.0,22.0,1812.0,1,0.0,0.0,0.0
682c494e-d831-4220-a5a4-fc4ba17165db,2,0.0,1.0,0.0,0.6096985340118408,11.0,0.0,4.0,4.0,0.0,6.0,10.0,13.0,2191.0,1,0.0,0.0,0.0
08836143-6ee3-439a-96fc-01d1ef8931b6,3,0.5,0.5,0.0,0.9178492526213328,6.666666666666667,0.0,3.1666666666666665,1.5,0.5,3.3333333333333335,18.166666666666668,10.5,1110.3333333333333,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0efc394c-f40d-4a2c-b436-95edd8772331,3,0.3333333333333333,0.6666666666666666,0.0,0.8305052750640445,8.333333333333334,0.0,5.222222222222222,2.2222222222222223,0.4444444444444444,4.111111111111111,16.77777777777778,17.444444444444443,1756.2222222222222,9,0.3333333333333333,0.3333333333333333,0.3333333333333333
10076030-cd09-4885-95f3-6ac9425016ec,3,0.8571428571428571,0.14285714285714285,0.0,0.8909159302711487,10.857142857142858,0.0,7.428571428571429,2.2857142857142856,1.2857142857142858,16.428571428571427,18.142857142857142,15.428571428571429,1863.857142857143,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
105c0e47-62cc-417d-9ffc-4dd7da969125,3,0.7142857142857143,0.2857142857142857,0.0,0.9489442365510123,10.0,0.0,6.714285714285714,1.2857142857142858,1.2857142857142858,8.285714285714286,13.0,16.0,2073.1428571428573,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
2831d68c-40b8-4ba0-8974-1afacaed6762,3,0.6666666666666666,0.3333333333333333,0.0,0.8723237911860148,4.833333333333333,0.0,3.5,0.8333333333333334,1.6666666666666667,6.0,13.5,17.666666666666668,2510.6666666666665,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
2f12fa57-37c6-4486-be84-ac4e5dc569c2,3,0.7142857142857143,0.2857142857142857,0.0,0.9218546833310809,8.285714285714286,0.0,5.857142857142857,0.5714285714285714,0.5714285714285714,6.142857142857143,20.571428571428573,15.857142857142858,1388.142857142857,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
3b52e316-5a0e-4068-9df4-576f65c6ee7b,3,1.0,0.0,0.0,1.0,12.0,0.0,9.0,1.0,5.0,12.0,12.0,11.0,2455.0,1,0.0,0.0,0.0
4013d0a0-8554-4fdb-9e59-aa8409877849,3,0.6363636363636364,0.36363636363636365,0.0,0.9197509234601801,5.0,0.0,3.6363636363636362,0.36363636363636365,0.7272727272727273,4.454545454545454,18.90909090909091,17.272727272727273,1301.0,11,0.2857142857142857,0.2857142857142857,0.42857142857142855
4324f040-147a-443b-b639-125efb4faf24,3,0.625,0.375,0.0,0.9202247187495232,13.125,0.0,9.0,1.25,1.0,7.5,19.625,18.875,1673.375,8,0.3333333333333333,0.3333333333333333,0.3333333333333333
43cb580e-dcc1-438e-b4dc-19303e208aaf,3,0.6666666666666666,0.3333333333333333,0.0,0.8869937807321548,9.166666666666666,0.0,7.333333333333333,1.5,1.5,7.5,17.333333333333332,12.833333333333334,2879.3333333333335,6,0.5,0.25,0.25
4a41095c-af10-4826-a020-f46e74ae8355,3,1.0,0.0,0.0,1.0,14.857142857142858,0.0,8.428571428571429,4.571428571428571,2.142857142857143,10.571428571428571,19.857142857142858,14.714285714285714,1733.2857142857142,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
521d38d2-89b4-4fee-b5dd-d18f42a216e6,3,0.7142857142857143,0.2857142857142857,0.0,0.9084789752960205,7.285714285714286,0.0,5.571428571428571,1.1428571428571428,1.2857142857142858,6.428571428571429,22.428571428571427,16.285714285714285,1633.5714285714287,7,0.2,0.4,0.4
56f050c3-595e-40c7-a656-21076e66917f,3,1.0,0.0,0.0,1.0,14.0,1.2,7.8,4.2,2.0,15.6,16.2,18.2,2225.8,5,0.0,0.5,0.5
5dd03508-7b35-4f59-b365-2089bd8a3ae7,3,0.8571428571428571,0.14285714285714285,0.0,0.9571615627833775,9.571428571428571,0.0,4.428571428571429,2.4285714285714284,1.2857142857142858,9.857142857142858,19.428571428571427,18.0,1733.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
6d710075-57ba-4545-bc65-e2a274f9f92b,3,0.4,0.6,0.0,0.750373224914074,7.2,0.0,6.0,0.6,0.8,3.2,17.2,15.4,1161.2,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
735b485e-f9ca-4749-aa61-aa2a98a00d18,3,1.0,0.0,0.0,1.0,8.333333333333334,0.0,5.166666666666667,0.6666666666666666,2.5,8.166666666666666,18.166666666666668,19.833333333333332,1951.1666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
765cec57-b27c-4efa-a54c-3b025ba97aef,3,0.8333333333333334,0.16666666666666666,0.0,0.9972986479600271,7.0,0.0,5.833333333333333,0.6666666666666666,1.1666666666666667,2.3333333333333335,18.833333333333332,12.5,1300.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
7fc6f124-dc9e-4a87-ab19-e851f9d9de67,3,0.5,0.5,0.0,0.9424941539764404,11.0,0.0,5.166666666666667,4.0,1.0,4.333333333333333,15.666666666666666,11.833333333333334,1871.6666666666667,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
85be412a-dc18-4714-a556-d199f984209c,3,0.5714285714285714,0.42857142857142855,0.0,0.854418871658189,7.142857142857143,0.0,5.0,1.4285714285714286,0.5714285714285714,7.714285714285714,17.571428571428573,17.142857142857142,1635.857142857143,7,0.4,0.4,0.2
8b1fe243-3a4d-4c3d-ac18-b251cc558b05,3,1.0,0.0,0.0,1.0,4.428571428571429,0.0,3.857142857142857,0.42857142857142855,2.4285714285714284,7.142857142857143,16.0,18.142857142857142,1718.5714285714287,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
8e16acd5-31df-429f-a0b4-4e6f82157507,3,1.0,0.0,0.0,1.0,15.142857142857142,3.2857142857142856,6.142857142857143,4.428571428571429,3.5714285714285716,13.0,17.142857142857142,17.428571428571427,1707.4285714285713,7,0.3333333333333333,0.3333333333333333,0.3333333333333333
90237211-82c9-4695-9a59-8d975f6bef3a,3,1.0,0.0,0.0,1.0,16.4,0.0,8.8,6.2,1.9,14.5,20.5,18.8,2131.3,10,0.3333333333333333,0.3333333333333333,0.3333333333333333
9720c245-2bd9-44e0-825b-d54324f5b90a,3,1.0,0.0,0.0,1.0,10.0,0.0,5.333333333333333,1.0,1.5,12.5,22.5,20.5,1973.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
9ecbe03d-97b6-48aa-b3ba-a21d09d0fd56,3,0.5555555555555556,0.4444444444444444,0.0,0.8532797363069322,10.11111111111111,0.0,6.0,1.8888888888888888,0.5555555555555556,5.333333333333333,16.555555555555557,15.88888888888889,1653.6666666666667,9,0.3333333333333333,0.3333333333333333,0.3333333333333333
